,content
325,"항공업계의 UN, IATA 연차총회가 내년 6월 대한민국 서울에서 열립니다. 대한항공은 내년도 연차총회의 주관항공사로 선정되었습니다. 
#국제항공운송협회 #IATA #대한항공 
 자세히: http://blog.koreanair.com/1601  pic.twitter.com/w7t8zvYMG1"
326,"오사카 초밥이 지금 당장 먹고 싶다고 하면 항공사 어플 켜게 할 것 같은 예쁜 칭얼이다 
#뷔 #태형 #김태형 # #
http://bitly.kr/7r1s  pic.twitter.com/Th7aFsaqER"
327,"조선일보/TV조선 잡는법

 읽지도 말고 시청도 말자
 광고주 상품 불매운동:생상품(예를들면 식품 가전제품 자동차 의류 등등) 보험 여행 항공사 교육기관 등등
 정부 보조금 즉시로 중단
 TV 조선 틀어놓은 업소(식당 커피숖 등) 보이콧(불매) 
 여러 형태로 불매운동 한다는 것을 널리 알린다"
328,몇년전만 해도. 항공사 노조 연봉 일억 넘는다고 귀족 노조라고 후려쳤는데. 이제. 연봉. 얼마가 귀족노조라고?  어쩌다 이모양 이꼴이 됐냐. 너무 다들 머릿 속이 가난하잖아. 연봉으로 서울 아파트 한평도 못사는게 귀족이라고?
329,"항공사 사내 모델 찬

기내식 홍보사진< >기내 안전비행 설명 홍보사진 "
330,"쿠바의 국영항공은 
항공기 결함으로 노선 운영이 어려워지자 
멕시코 소형 항공사에 하도급을 줬다.  "
331,"삼성, 대한항공, 엘지 
벌써 몇번째 압수수색인가?
혐의에 사실 확인이 안되면
또 다른 혐의를 씌워 GR을 
물컵 하나로 국적 항공사를
죽여가는 꼴이 그중 갑이다
보궐임기를 넘겨 불법으로
정권을 연장한 가짜정권이 
기업탄압으로 국민혁명을
재촉하고 있다"
332,"조양호 한진그룹 회장의 아들인 조원태 대한항공 사장이 기내 일등석에서는 비행과 관련한 '경고 방송'을 하지 말라고 지시, 

위험을 알리는 안내 방송이 나오면 기내 모니터의 게임 화면이 끊긴다는 것이 그 이유.

이런 것들이 어떻게 항공사의 경영진인가?

http://v.media.daum.net/v/20180514210505300  "
333,"사장님께서 비행기에서 게임을 하다가 
난기류 경고방송이 나와서
게임이 끊긴다며....  . ;
난기류방송하지 말라고 했다고.
물론 그 항공사 이야기.
누님과 동생에 뒤질세라 이렇게 아름다운 미담이 나올 줄이야."
334,"대한항공이 좌익들로 부터 조직적으로 난도질 당하는 가장 큰 이유는 단 하나..!
태평양 지역 방어하는 미군 항공기 정비창이 대한항공 내에 있다는 것이다..!
재벌들의 잘못된 자식 교육과 대가리 똥찬 여편네들의 갑질은 채직질 당해도 싸다. 그러나 국적기 항공사를 망치는 일은 삼가해야한다. "
335,"인천공항에서 항공사 라운지 안가고 마티나 라운지 가는 단 하나의 이유는! 아침부터 국물 떡볶이를 먹을 수 있어서.(그리고,간장 찜닭에 밥 한공기도 했다.맛집일세!) pic.twitter.com/t0HLhwGFXe"
336,"주력항공사가 스타얼라이언스인 경우,싫어도 타이항공 라운지를 사용하게 된다. 하지만 아시아나의 경우 대만의 에바항공 라운지를 쓸 수 있는데,얼마 전에 리노베이션공사를 지라 일단 시설이 TG 퍼스트클래스 라운지보다 낫다. 아이스크림 무한 먹을 수 있는 몇 안되는 라운지"
337,"일부 병신들이 자랑스런 국적기 대한항공 죽인다는 이유로 발광을한다.

단순병 병신들아, 가족 갑질말고도 핵심은

항공사가 항공법 위반
항공사가 통관법 위반
항공사 관세사 연합 통관법 위반 
항공사가 불법 밀반입 주도
항공사가 불법 밀반입 독려
항공사 임원 술쳐먹고 기내난동 "
338,기상악화면 무조건 항공사 면책이 인정됐던 관례를 벗어나 승객 보호의무를 강조한 선례를 남겼다는 분석.
339,내가 오빠들 때문에 여행 항공사 바꿨어(    ) 
340,"두발자유 안경 허용  갑질  조현민과 비교되는 항공사들
http://www.hani.co.kr/arti/economy/marketing/843555.html#csidxbef5bf24393d6f09820df2efe432718  "
341,"""태극마크 달고 비행하는 모습이 모두에게 자랑스러운 항공사가 되기를""

조씨일가 갑질논란, 대한항공 직원들의 첫 촛불집회
https://youtu.be/h_xhap4HHyI 

#조씨일가OUT #대한항공의_주인은_직원"
342," 12시간 넘게 구두 신고 걷고 뛰어다니다 발이 뒤틀리고 물혹이 생겼는데도 고충을 말할 곳이 없다니... 
아시아나항공사의 지상 여객 서비스를 전담하는 하청업체에서 노조가 설립됐습니다. "
343,"더욱이, 대한항공 죽이기로 가장 이득을 볼 집단은 일차적으로는 경쟁사인 ""호남"" 기업 아시아나항공 아니겠나. 그외 좌파와 관련 있는 (사고 잦은) 지잡 항공사들"
344,미쿠를 좋아한다면 나리타 제3 터미널을 이용하는 항공사를 쓰세요.  마지막 탑승 직전 면세점에 미쿠 코너가 있습니다. 대표적으로는 제주항공이 제3터미널이고 저가항공이 주로 제3터미널이네요. pic.twitter.com/xnhywUBnmD
345,"대한항공 현직 정비사 증언,

 조 회장 일가의 비행을 위해 다른 비행기에 있던 새 부품을 가져다 쓴 일도 있다. 

항공사 최후의 보루는  승객의 안전 이다. 사실이라면 법적 도덕적 책임을 따질 일이 아니다. 이들이 더이상 대한항공을 경영해서는 안될 것. 

https://m.huffingtonpost.kr/entry/korean-air_kr_5add388ce4b009869bfa9f48#cb  "
346,"항공사 소유하고서 보따리 장수 레벨의 밀수질을 해 대는 인간이나, 공짜 양주 좋다고 받아먹고 관리가 되는 세관이나....이러니까 일년 한 두 번 해외여행 나가는 사람들 고가품은 그렇게 단속한 거야? "
347,"대한항공 조양호 ""가족 밀수단"" 조사를 지금까지 범행을 방조한 관세청이 조사한다는 것은 어불성설이다. 관세청은 오랫동안 이들의 밀수를 묵인 동조해 온 공범들로 검찰수사 대상이다. 검찰은 대한항공 뿐 아니라 모든 항공사 관계자들의 밀수의혹을 철저히 수사해야 한다.
http://www.hani.co.kr/arti/society/society_general/841493.html  "
348, 신분증 없이 탑승  김성태 때문에 김포공항 대한항공 과태료 http://a.msn.com/01/ko-kr/AAw67Vy?ocid=st   정작 갑질은 김성태가 했는데..애궂은 항공사와 공항만 과태료를 맞네...혼수성태씨 제황적 국회의원 껍데기를 버리세요!
349,"가족 전체가 무슨 정신병 환자들 같네요.
정상으로 보이지 않습니다. 이런 사람들에게 국가 대표 항공사 경영을 맡겨도 됩니까? http://mnews.joins.com/article/22544687#home  "
350,"조현민, 경영권 승계에 참여할 수 없다. 미국 국적의 조현민은 그룹 지주사인 한진칼 지분을 통해 대한항공, 진에어 등의 경영에 막강한 영향력을 행사했다. 국내법은 외국인이 항공사 경영에 주도적으로 참여할 수 없도록 이사회 자격을 불허하고 있기 때문. 

http://v.media.daum.net/v/20180419110316083  "
351,"'외국인' 조현민의 항공사 등기이사 재직은 '불법'

6년간 방치한 국토부, 6년간 ""몰랐다""는 국토부.

#알고도_모른척?"
352,"검색해보니 대한항공 임산부 서비스는 2018년 1월 1일자로 중지되었고, 아시아나는 프리맘 서비스라는 이름으로 계속 운영중. 다른 항공사는 안 찾아봐서 모르겠다. 그런데 진짜 왜 없앤거...??? 그리고 없앴으면 안내라도 잘 해주든가... '도움이 필요한 승객'으로서 우선 탑승은 아직 가능한 듯."
353,"대한항공 조양호 집안은 마누라부터 자식 모두 양아치들이다. 마누라 이명희 수행기사는 하루를 쌍욕으로 시작해 씽욕으로 끝나는 지옥같은 직장을 석달만에 그만두었다. 쌍스런 집안이 태극마크 항공사를 운영하는 것은 대한민국 국격문제다. 즉각 중단시켜야 한다.
http://v.media.daum.net/v/20180417154840904  "
354,"'미국인'인 조현민 진에어 부사장이 6년간 진에어 등기이사로 재직했습니다.

현행 법에 따르면 '대한민국 국민이 아닌 사람'은 국적항공사 등기임원을 맡을 수 없습니다."
355,박창진이 항공사 재벌들의 '갑질' 처벌을 촉구했다 : 대한항공과 아시아나를 모두 언급했다 http://huffp.st/xKCYADy 
356,다음달 취항 예정인 국내 새 LCC 항공사 에어필립 모델 다니엘 헤니가 했음    님들 얼른 이 메이킹 필름 보세여 존멋임 
357,"삼성 성매매 언론외압 노조와해 문건
6000건 발견이 터졌는데 기묘하게도
안희정 정봉주 김경수 김기식 물타기
로 도배됐네 미국 유럽 이였으면 폭동
수준의 시위가 터지고 나라가 뒤집어
지는데 땅콩항공 막내딸은 미국인으
로 항공사 임원불가데 6년동안 몰랐
다고 변명만"
358,"대한항공의 '대한' '태극문양' 뗄 수 있나?  
http://v.media.daum.net/v/20180416220025069     
 국가의 행정적, 외교적 지원 없이는 존재할 수 없는 항공사가 
대한민국의 국격에 망신만 계속 주고, 
외국에서까지 놀림의 대상이 된 죄는 심각합니다. 
항공사 면허 자체를 취소해야할 사안입니다."
359,"갑질 논란도 부족해 법도 어겨가면서 '미국 국적'으로 6년간 국적항공사 '등기임원'이었다는 대한항공 조현민 전무..

정부는 이번 기회에 '악덕 재벌' 한진 그룹에 대한 전면적 감사 등을 진행하고 반드시 대한항공의 국적기 지위 박탈해야! http://v.media.daum.net/v/20180416172629860?f=m&rcmd=rn  "
360,"'미국 국적 #대한항공 #조현민' 불법으로 6년간 진에어 등기임원 올라 http://v.media.daum.net/v/20180416172629860?f=m  

2010 2016 6년간 불법으로 진에어 등기임원

외국인이 국적항공사 등기임원으로 오른 것은 명백한 불법

항공사업법 제9조 위반
'국내 국제항공운송사업 면허의 결격사유'"
361,"대한항공 전무를 겸직하고 있는 조현민 진에어 부사장, 2010년부터 6년간 진에어의 등기이사로 재직, 이는 국내 항공법 위반. 국내 항공사업법 항공안전법상 외국인은 한국 국적항공사의 등기이사로 재직할 수 없다. 조현민은 미국 국적. 미쿡 년이 갑질한 거임?

http://m.biz.khan.co.kr/view.html?artid=201804161729001&code=920100&med=khan  "
362,"항공사법과 항공안전법은 국가기간산업 보호와 국가 안보를 위해

사실상 외국인은 국적항공사의 등기이사가 될 수 없다고 규정."
363,"가족여행에 항공사와 공항의전실 까지 총동원 됐네.. 국회의원이 제왕일세.

자유한국당 원내대표 김성태, 신분증도 없이 비행기 탑승..보안검색에도 걸렸지만 통과  http://v.media.daum.net/v/20180410170319206  "
364,"다낭행 제주항공 회항 승객들 항의. 대만 인근까지 갔다가 돌아와 전체 일정이 7시간여 지연된 것인데, 항공사 측은 원인을 조사 중이라며 승객들에게 1인당 5만 원을 보상한다는 방침. http://bit.ly/2GJswnV "
365,"항공사, 휴가도 휴식도 '대충' 국토부 조사 결과 드러나. 승객들 안전과도 직결된 문제인 만큼 추가 채용 권고. 제대로 된 개선 방안이 나오지 않을 경우 운항노선 배분 시 불이익 방침. http://bit.ly/2EptM9O  pic.twitter.com/5t8N7Ig123"
366,"""지금 무인양품은 항공사, 여행사, 호텔, 야구팀까지 만들 수 있어요. 저는 무인양품의 투수라면 강속구를 던지는 사람이 아니라 어두운 무채색의 유니폼을 입은 사람이다  그런 쓸데없는 상상을 하곤 합니다."" http://news.chosun.com/site/data/html_dir/2018/03/30/2018033002221.html?outlink=facebook  "
367,"현실이 이러한데도 우리는 오랫동안 '진상 떠는 소비자' 하면 ""김여사"" 유의 막무가내로 윽박지르는 여성의 이미지를 떠올린다. 최근에도 항공사 직원과 다퉈 신상이 엉뚱한 곳에 유포돼 고통을 겪은 여성에 관한 기사 댓글을 보면 ""오죽 진상을 떨었으면""하는 유의 비난 댓글 일색이었다."
368,국내 최고 항공사 진에어 
369,"손님 짐 '내동댕이' 딱 걸린 에어아시아, CEO가 나서서 사과 http://www.yonhapnews.co.kr/bulletin/2018/03/23/0200000000AKR20180323086900076.HTML?input=twitter   #화물 #항공사 #비행기 #여객기"
370,"이어도 상공 우리 하늘인데.. 에 통행료 냈다 | 다음뉴스

83년 개설부터 중국, 일본이 관제 
한  중 수교 뒤에도 관제권 못 받아
중국, 우리 항공사에 통행료도 받아
대한항공 최근 5년간 129억 지불 
전문가 ""비정상적 상황. 정리필요""
 http://v.media.daum.net/v/20180323020047257?f=m&rcmd=rn  "
371,"[JTBC 뉴스룸] 아시아나 항공사 직원, 고객과 다투다 '홧김에' 개인정보 유출. 조건만남 사이트로 유출돼 불쾌한 연락이 몇 달째 이어지기도. 아시아나 측, 유출 직원에 징계 및 퇴사 조치 내려. http://bit.ly/2G0cdhY "
372,"일본 ANA의 저가항공사로 일본2위의  피치항공이 계열사인  바닐라에어(일본3위)와 통합하기로 공식 발표했습니다.
2018년부터 통합이 진행됩니다.

합치면 50대 이상의 항공기를 갖춘 항공사가 됩니다.
https://travel.watch.impress.co.jp/docs/news/1112934.html   pic.twitter.com/KgQLKx16KX"
