,title,content
374,항공사 지상직 연봉확인!,메이져 항공사 지상직의 연봉은 신입 3000만원대 중반부터 후반까지 입니다. LCC일반직도 인기가 많죠. LCC의 경우에는 2000만원 중후반부터 3000만원 초반대 입니다. 다음으로 알아볼 항공사 지상직 연봉은 올해초 대한항공에서 진행되었던 서비스인턴의 연봉입니다. 채용 제목처럼 인턴이기 때문에...
375,항공사 지상직 취업방법!,"항공사 지상직 취업방법 안녕하세요. 오늘은 취업에 대한 이야기를 해볼까 하는데요. 많은 채'용들 중에서도 요즘 가장 활발이 진행되고 있는 직무는 바로 항공사 지상직입니다. 지금도 꾸준히 진행되고 있는 이 채'용건들!! 수많은 기회들을 나의걸로 만들기 위해서는 어떻게, 무엇을..."
376,항공사 지상직 채용 종!류!,메이져 항공사들의 채용이 계속 나오고있습니다. 오늘 포스팅주제는 바로 채/용 종류입니다. 많은 분들이 '항공사 지상직 채용'이라고 하면 공항직에 대한 채.용만 생각하시더라구요. 그런데 항공사는 매우 다양하고 직무 또한 다릅니다. 그리고 해당 업무에 따라 면접도 달리 진행되죠. 그래서...
377,트립어드바이저 선정 여행객들이 뽑은 베스트 10 항공사,"여행 컨설팅, 그리고 항공 호텔 등 여행에 관한 가격 비교를 제공하는 정보 평가 기업인 트립어드바이저에서 항공사 이용객들의 평가를 집계한 자료를 바탕으로 베스트 10 항공사를 발표했다고 합니다. 발표에 따르면 주로 아시아계 항공사들이 좋은 평가를 받았으나..."
378,(외항사 면접준비) 유럽 항공사에서도 인정하는 캠브리지시험 FCE,"(외항사 면접준비) 유럽 항공사에서도 인정하는 캠브리지시험 FCE 캠브리지시험을 인정하는 항공사와 항공업계들 예비 승무원 여러분~~ 지난 포스팅에서는 국내항공사에서도 인정하는 캠브리지시험 FCE에 대해 자세히 알아봤는데요~ 참고: 대한항공, 아시아나 항공도 인정하는..."
379,일본 항공사 :: 일본의 대표적 항공사 4곳 소개,"일본의 대표적 항공사 4곳 소개 안녕하세요. 동양북스 서포터즈 3기 이민영입니다! 일본 여행을 갈 때 가장 중요한 요소인 항공사에 관한 이야기를 가져왔습니다~ 일본 항공사는 크게 대형항공사(ANA, JAL)와 저가항공사(피치항공, 스카이마크)로 나누어집니다. 각각의 항공사 중..."
380,우리나라 항공사들의 도색 변천사,"이런 로고처럼 한국의 항공사들은 크고 작은 도색의 변화가 있었는데요, 이번에는 한국 항공사들의 도색 변천사에 대해 알아보고자 합니다. 대한항공 대한항공은 한국에서 가장 오랜 역사를 지닌 항공사이니만큼 도색도 가장 많이 바뀐 항공사입니다. 대한항공의 첫 도색은..."
381,신생 항공사 Air Philip을 타봤다,다른 항공사는 없는지 네이버에서 검색해보니 Air Philip이 보인다. 이 항공도 하루 2편 다니는데 마지막 출발이 오후 6:00다. 아시아나나 에어필립... 좌석은 미국의 초저가항공사인 Spirit이나 Frontier의 딱딱한 등받이와 달리 전체적으로 폭신하다. 이런 작은 비행기를 차차 들여와 국내외 구간을...
382,"대한항공 1,180명, 아시아나 750명, 제주항공 700명 등 국내항공사 최소 4,300명...","'깐깐한' 객실승무원 채용, 수영 25m 35초내 완주 악력 등 체력 통과해야  항공사의 꽃  객실승무원은 채용 과정이 까다롭기로 유명합니다.... 객실승무원 100명을 채용 중인 제주항공은 다른 항공사에 비해 채용절차를  서류전형 인성검사 실무면접 임원면접  등으로 간소화했습니다...."
383,인천공항 2터미널로 항공사 추가 이전  E티켓 확인 필수 ,인천공항 2터미널로 항공사 추가 이전  E티켓 확인 필수  인천국제공항 제2여객터미널 면세구역 [연합뉴스 자료사진] 올해 1월 18일 개장한 인천국제공항 제2여객터미널에 이달 28일부터 일부 항공사가 추가로 배치돼 공항 이용객들의 주의가 필요하다. 인천국제공항공사는 현재 1터미널을...
384,"2018년 휴일 찬스, 항공사 프로모션으로 똑똑하게 여행하자!","바쁜 학교 생활, 직장 생활로 여행을 떠나기 쉽지 않은 요즘~ 오늘은 2018년 휴일 찬스와 함께 똑똑한 여행을 계획할 수 있는 항공사 프로모션들을 준비했습니다! 휴가도 전략이다! 2018년 연휴 공략을 위해 날짜 확인은 필수겠죠? 날짜와 여행지를 결정했다면, 항공사 프로모션으로 더욱..."
385,"미국에서 은밀한 인기, 항공사""민원 대행 앱""실력",미국에서 최근 항공사를 대상으로 하는 민원 대행 앱 이 인기를 끌고 있다고 전한다. 여행 중의 불상사 가운데 항공사에게 맡긴 짐(위탁수하물)이 나오지 않는 '수하물 분실(Lost Baggage)'만큼 열받는 일은 없다. 필자(Zara Stone)는 방한용 스웨터와 속옷을 가방 속에 넣은 채 얇은...
386,항공사 지상직 스펙,"항공사, 여행사 등 관광계열로 취업을 준비한다면 지상직승무원도 자연스레 생각하시더라구요. 요즘 크루나라에도 지상직승무원 문의가 많이... 일반직 대졸공채의 경우에는 항공사에 소속된 직원이기에 상반기, 하반기에 모집공고가 뜹니다. 대졸공채는 직무별로 지원가능한 전공제한이 있고..."
387,국내 항공사들 조종사 수급 문제,'12년 이후 저비용항공사들의 운송여객수는 연 24%씩 성장하여 '17년 3800만명을 넘어섰습니다. 같은 기간 국내 양대 FSC의 운송여객수는 연 3... 항공협정을 통해 확보된 신규노선의 LCC 배정이 증가하면서 저비용 항공사의 운항노선수도 늘었습니다. 국내 항공사들이 외형 확대에 박차를...
388,스카이팀 항공사 종류 및 마일리지 적립 방법!,이번 포스팅은 항공사 마일리지에 관한 포스팅인데요! 이미 마일리지에 대해 잘~ 알고 있는 분들도 많이 계시지만 잘 모르는 분들도 계실거라... 왜 그동안 몰랐나    슬픔슬픔 그렇다면 스카이팀에는 어떤 항공사들이 있나? 등등 이렇게 있습니다. 라고 하면 대부분 뭐가 무슨 항공인지...
389,외국항공사 그룹디스커션 토픽,"그럼에도 불구하고 여전히 그룹디스커션은 많은 항공사에서 면접 스테이지에 넣고 있으며, 기본적으로 능숙하고 유쾌하게 대화를 이끌어갈 줄 알아야한다. 점점 이거 다양한 능력을 요구하는 항공사들 같으니.... 아무리 리얼..."
390,[열린강의] 국내 대형/저가 항공사 취업가이드,"국내 대형, 저가 항공사 분석을 통해 서류전형 및 면접전형에 활용할 수 있는 채용정보, 취업 이슈 등을 소개하고자 합니다. 아래의 링크를 클릭하시면, 국내 대형, 저가 항공사 각각의 채용일정 및 최근동향을 소개하는 강의로 이동합니다! 강의는 모두 무료이며 회원가입없이 바로 수강하실수..."
391,세계 항공사 순위 Top 7,  2018년도 항공사 Top 7   많은 여행객들의 안전과 서비스를 제공하는 항공사. 과연 어떤 항공사가 항공사 Top 7에 포함되어 있을까요? Rank 항공사 등급 1 Singapore Airlines       2 Qatar Airways       3 ANA All Nippon Airways       4 Emirates...
392,항공사 유류할증료 부과를 허용하는 홍콩정부,"항공사 유류할증료 부과를 허용한 홍콩정부 항공사별 마일리지 효율은 마일리지 공제율, 루팅룰, 유류할증료, 어워드 스페이스, 예약의 편의성 저 5가지에 의해 결정된다고 볼수 있는데요 유상 항공권 예약시에는 베이스 페어 + 유류할증료및 세금으로 구성된 최종요금으로 표시되어 손쉽게..."
393,"나의 여행정보,내가 많이 이용한 항공사,여행지는?","안녕하세요 지난 5년간 여행에 대해서 정리를 해보니까 의외의 통계들이 나오더라구요 오늘은 제가 많이 이용한 항공사, 여행지를 정리해보았습니다. 내가 가장많이 이용한 항공사는? 1위는 아시아나항공이었습니다. 아무래도 스타얼라이언스의 마일리지 노예이다 보니 이런 결과가 나온거..."
394,"떠나고 싶은 날, 항공사 인쇄 광고",훌쩍 떠나고 싶은 날 괜스레 더 끌리는 항공사 인쇄 광고 떠나고 싶은 날이다. 길었던 추석 연휴는 사라졌고 다가올 연말 연휴는 까마득 하다. 그런데도 손은 눈치없이 항공사 앱을 켜고 오늘 올라온 최저가 프로모션을 확인한다. 휴가를 쓰고 싶어도 영원한 휴가를 떠나게...
395,"항공사 CEO의 경고 ""우리 직원을 괴롭히지 마세요""",그 고객은 항공사가 일부러 좋지 않은 좌석을 배정한다거나 식사 서비스가 형편 없어 불편했다는 등 사소한 불만을 담은 항의 메일을 수십 차례... 출처 Gettyimagesbank 사우스웨스트항공은 1967년 설립된 미국의 저가 항공사다. 설립 당시 보유 항공기 수가 3대에 불과할 만큼 작은 규모로...
396,"케세이퍼시픽 비지니스 탑승 후기 , 인천공항 홍콩편 (feat. 항공사협회라운지이용)  ","지지난주 다녀왔던 중국/홍콩 출장 때 탑승했던, 케세이퍼시픽 비지니스와 항공사협회라운지 이용에 대한 나름대로 정리한 후기를 끄적여보고자한다 :-)   서비스의 질이 그다지 좋게? 평이 나있는 항공사가 아닌지라 - 큰 기대감은 없었지만, 개인적으로 처음 이용했다는데 의의를 두는 걸로..."
397,[동원대학교] 항공서비스과 - 해외취업! 글로벌 시대에 맞는 외국항공사(외항사) 소개,"지난번 국내 항공사들 소개에 이어 https://blog.naver.com/lifetongwon/221329160162 [동원대학교] 항공서비스과 - 항공과는 어디로 취업할까?  다양한 국내 항공사 소개  안녕하십니까, 동원대학교 항공서비스과 온라인홍보단 이서영입니다. 1학년, 2학년을 마치면 우리를..."
398,인천공항 제 1터미널 항공사 카운터 안내 Check-in Counter,"인천공항 제 1터미널 항공사 카운터 안내 Check-in Counter 최근 인천공항 1,2터미널의 항공사 데스크가 변경이 되고 있습니다. 10월 1일 부터 아시아나 항공 수속 데스크가 이동하면서 다른 항공사들도 이동을 하게 되었습니다. 그리고 저가 항공사들도 셀프체크인이 가능하게끔..."
399, 승무원들 화장 안 해도 돼  한 항공사의 실험,버진애틀랜틱은 이같은 변화의 움직임이  항공 산업에 있어서 중대한 변화 라고 말했습니다. 마크 앤더슨 고객담당 부사장은  우리 회사는... 대부분의 항공사들은 여성 승무원의 용모와 관련한 제한 규정을 가지고 있습니다. 브리티시에어웨이 승무원들은 최소한의 립스틱을 발라야 하며...
400, 상표와 로고 속 신화 4  '페가수스Pegasus' 항공사와 천마 페가소스Pegasos,"페가수스Pegasus항공사 비행기 비행기 날개에 그려진 페가수스 항공사의 로고 페가수스 항공사의 로고 메두사의 죽음, Edward Burne-Jones, 1882 페가소스, BC 480~460년경의 그리스 도기 그림  페가수스Pegasus 라는 이름을 지닌 터키 저가 항공사가 있다.  페가수스 는 그리스 신화 속 날개..."
401,사연 많은 항공사! 말레이시아항공 'A380-800' 인천-쿠알라룸푸르 비즈니스석 후기,"어떤 항공사인지 전혀 모르고 들어본 적도 없는 사람들도 있을 것이고, 싱가포르항공이나 캐세이퍼시픽 같은 주변 유수의 항공사들처럼 좋다고 이름 날리는 것이 아니니 그저 그렇겠거니 마음 속으로 순위 매긴 자들도 있을 것이다. 말레이시아라는 국가의 위상을 함께 가늠해볼 수도 있고..."
402,1000장 스케치 끝에 탄생한 중국 항공사의 새 유니폼,"촌스럽다고 여겨지던 중국 패션은 어느새 세계 런웨이에서 항공사 승무원 유니폼을 공개할 만큼 수준을 높이고 있다. 지난 4일, 중국에서 네 번째로 큰 민영 항공사 하이난 항공Hainan Airlines이 2017/18 FW 파리 오뜨꾸뛰르 패션쇼에서 새 유니폼을 공개했다. 중국 하이난항공의 새 유니폼..."
